# Reference: Paur and Bass, 1985 Quadrennial Ozone Symposium, Halkidiki, Greece
# Comments : Compiled from data supplied by Michiel van Weele, KNMI, The Netherlands
# SIGMA = (C0 + C1*(T-T0) + C2*(T-T0)**2) * 1.E-20 cm^2
# where T0 = 273.13 and T is in Kelvin
#
# wavelength  
# (air nm)         C0          C1(T)       C2(T^2)
   338.081      1.58000e-01      1.47820e-03      9.84240e-06
   338.131      1.47000e-01      1.39590e-03      9.93730e-06
   338.181      1.35000e-01      1.37030e-03      1.23070e-05
   338.231      1.32000e-01      1.31240e-03      1.01200e-05
   338.281      1.23000e-01      1.38480e-03      1.18090e-05
   338.331      1.28000e-01      1.36250e-03      8.68110e-06
   338.381      1.14000e-01      1.23070e-03      7.65430e-06
   338.431      1.05000e-01      1.58460e-03      1.54420e-05
   338.481      1.10000e-01      1.25800e-03      8.78630e-06
   338.531      1.00000e-01      1.45470e-03      1.25980e-05
   338.581      1.14000e-01      1.36080e-03      7.82150e-06
   338.631      1.11000e-01      1.39140e-03      8.12650e-06
   338.681      9.80000e-02      1.37440e-03      1.08220e-05
   338.731      1.03000e-01      1.41590e-03      8.49570e-06
   338.781      1.04000e-01      1.54360e-03      9.42920e-06
   338.831      9.40000e-02      1.52010e-03      1.32160e-05
   338.881      9.70000e-02      1.49620e-03      1.08530e-05
   338.931      9.80000e-02      1.40800e-03      8.91740e-06
   338.981      9.60000e-02      1.57680e-03      1.31170e-05
   339.031      9.40000e-02      1.46780e-03      1.19240e-05
   339.081      9.50000e-02      1.38270e-03      9.23980e-06
   339.131      1.00000e-01      1.34710e-03      6.21290e-06
   339.181      9.50000e-02      1.49690e-03      1.22230e-05
   339.231      1.00000e-01      1.57540e-03      1.17590e-05
   339.281      1.12000e-01      1.60070e-03      9.98340e-06
   339.331      1.11000e-01      1.58370e-03      1.12220e-05
   339.381      1.15000e-01      1.72810e-03      1.16520e-05
   339.431      1.16000e-01      1.84080e-03      1.39460e-05
   339.481      1.16000e-01      1.81580e-03      1.40320e-05
   339.531      1.11000e-01      1.90490e-03      1.70020e-05
   339.581      1.10000e-01      1.81120e-03      1.50270e-05
   339.631      1.16000e-01      1.63530e-03      1.02680e-05
   339.681      1.14000e-01      1.66060e-03      1.08390e-05
   339.731      1.17000e-01      1.49180e-03      9.12070e-06
   339.781      1.18000e-01      1.50600e-03      1.07070e-05
   339.831      1.21000e-01      1.74120e-03      1.35060e-05
   339.881      1.45000e-01      1.32060e-03      4.46870e-06
   339.931      1.60000e-01      1.08360e-03      2.31770e-06
   339.981      1.81000e-01      1.16920e-03      3.91700e-06
   339.982      0.00000e+00      0.00000e+00      0.00000e+00
   405.000      0.00000e+00      0.00000e+00      0.00000e+00
   406.000      5.82000e-04     -2.93980e-12      1.31257e-14
   407.000      1.16000e-03     -1.16281e-11     -2.18016e-13
   408.000      1.75000e-03     -6.41319e-12      6.13089e-14
   409.000      2.33000e-03     -1.04570e-11      1.36920e-13
   410.000      2.91000e-03     -8.21257e-12      3.63397e-13
   411.000      2.96000e-03     -9.82456e-12      4.59903e-13
   412.000      3.00000e-03     -1.95813e-11      1.03272e-13
   413.000      3.05000e-03     -3.79298e-11     -9.65309e-13
   414.000      3.09000e-03     -2.83755e-11     -4.68715e-13
   415.000      3.14000e-03     -1.74109e-11     -7.04745e-14
   416.000      3.31000e-03     -1.64055e-11      1.11097e-13
   417.000      3.48000e-03     -1.54002e-11      2.92669e-13
   418.000      3.65000e-03      7.49081e-12      1.01560e-12
   419.000      3.82000e-03     -2.33914e-11      4.22168e-14
   420.000      3.99000e-03     -3.86764e-11     -5.40675e-13
   421.000      4.50000e-03     -2.98181e-11     -2.45715e-13
   422.000      5.01000e-03     -3.42294e-11     -6.26457e-13
   423.000      5.52000e-03     -2.44789e-11      4.69749e-13
   424.000      6.03000e-03     -8.88621e-12      1.31620e-12
   425.000      6.54000e-03     -1.32975e-11      9.35457e-13
   426.000      6.60000e-03     -4.91006e-11     -6.84079e-13
   427.000      6.66000e-03     -5.88581e-11     -8.98900e-13
   428.000      6.71000e-03     -2.48688e-11      8.15294e-13
   429.000      6.77000e-03     -4.80952e-11     -5.02507e-13
   430.000      6.83000e-03     -4.52761e-11     -4.15593e-13
   431.000      7.20000e-03     -7.16151e-11     -1.87644e-12
   432.000      7.56000e-03     -5.33148e-11     -6.07019e-13
   433.000      7.93000e-03     -4.75669e-11     -4.85625e-13
   434.000      8.29000e-03     -6.78886e-11     -9.22657e-13
   435.000      8.66000e-03     -2.30249e-11      8.51877e-13
   436.000      9.43000e-03     -6.96872e-11     -7.62379e-13
   437.000      1.02000e-02     -3.91055e-11      1.03627e-12
   438.000      1.10000e-02     -8.15368e-11     -8.73050e-13
   439.000      1.17000e-02     -9.98479e-11     -9.46938e-13
   440.000      1.25000e-02     -1.30196e-10     -2.50121e-12
   441.000      1.30000e-02     -1.45091e-11      1.65872e-12
   442.000      1.35000e-02     -7.66785e-11     -8.13152e-15
   443.000      1.39000e-02     -9.13590e-11     -8.38577e-13
   444.000      1.44000e-02     -1.43230e-10     -3.75287e-12
   445.000      1.49000e-02     -5.09114e-11      1.40608e-12
   446.000      1.53000e-02     -1.82844e-10     -5.29165e-12
   447.000      1.58000e-02     -2.71487e-11      1.32266e-12
   448.000      1.62000e-02     -9.31230e-11     -6.08106e-13
   449.000      1.67000e-02     -1.42222e-10     -2.02653e-12
   450.000      1.71000e-02     -1.07584e-10     -1.54342e-12
   451.000      1.79000e-02     -5.97007e-11      2.08591e-13
   452.000      1.87000e-02     -1.52438e-10     -2.90766e-12
   453.000      1.96000e-02     -1.39961e-10     -1.63701e-12
   454.000      2.04000e-02     -7.82109e-11      2.07253e-12
   455.000      2.12000e-02     -1.07572e-10      4.11640e-13
   456.000      2.41000e-02     -1.95626e-10     -2.86017e-12
   457.000      2.70000e-02     -1.53357e-10     -1.62630e-14
   458.000      2.99000e-02     -2.15270e-10     -2.79122e-12
   459.000      3.28000e-02     -2.23308e-10     -1.15426e-12
   460.000      3.57000e-02     -3.11361e-10     -4.42606e-12
   461.000      3.59000e-02     -3.09296e-10     -6.88998e-12
   462.000      3.61000e-02     -2.73951e-10     -2.44708e-12
   463.000      3.64000e-02     -1.26662e-10      1.93030e-12
   464.000      3.66000e-02     -1.71334e-10      1.46442e-12
   465.000      3.68000e-02     -5.24982e-10     -1.26530e-11
   466.000      3.76000e-02     -2.48936e-10     -3.86732e-12
   467.000      3.83000e-02     -2.65462e-10     -2.33872e-12
   468.000      3.91000e-02     -2.44517e-10     -2.79267e-12
   469.000      3.98000e-02     -2.61043e-10     -1.26407e-12
   470.000      4.06000e-02     -1.91767e-10     -2.97837e-13
   471.000      4.23000e-02     -1.31406e-10      2.72482e-12
   472.000      4.39000e-02     -2.42410e-10     -1.59066e-12
   473.000      4.56000e-02     -1.35313e-10     -5.66045e-13
   474.000      4.72000e-02     -4.47541e-10     -9.70928e-12
   475.000      4.89000e-02     -3.81637e-10     -3.69488e-12
   476.000      5.33000e-02     -2.15715e-10      3.55900e-13
   477.000      5.78000e-02     -3.83088e-10     -3.74280e-12
   478.000      6.22000e-02     -6.75086e-10     -1.71777e-11
   479.000      6.67000e-02     -3.32257e-10     -2.79701e-12
   480.000      7.11000e-02     -7.17730e-10     -1.22358e-11
   481.000      7.37000e-02     -3.21661e-10     -1.48664e-12
   482.000      7.64000e-02     -4.60112e-10     -3.71471e-12
   483.000      7.90000e-02     -6.26526e-10     -1.24386e-11
   484.000      8.17000e-02     -4.03719e-10     -2.13813e-14
   485.000      8.43000e-02     -9.20303e-10     -1.74071e-11
   486.000      8.40000e-02     -5.57390e-10     -3.30511e-12
   487.000      8.37000e-02     -5.03453e-10     -2.85472e-12
   488.000      8.34000e-02     -1.40540e-10      1.12473e-11
   489.000      8.31000e-02     -5.96805e-10     -6.78172e-12
   490.000      8.28000e-02     -4.35117e-10      2.49251e-12
   491.000      8.44000e-02     -1.92001e-10      6.41236e-12
   492.000      8.60000e-02     -7.64874e-10     -1.49623e-11
   493.000      8.77000e-02     -2.89381e-10      7.11758e-12
   494.000      8.93000e-02     -9.58918e-10     -1.70974e-11
   495.000      9.09000e-02     -1.01050e-09     -1.40092e-11
   496.000      9.71000e-02     -1.62074e-10      1.14780e-11
   497.000      1.03000e-01     -5.74813e-10     -3.74708e-13
   498.000      1.10000e-01     -2.99622e-10      1.27406e-11
   499.000      1.16000e-01     -1.21996e-09     -2.98991e-11
   500.000      1.22000e-01     -6.88899e-10     -2.84671e-13
   501.000      1.30000e-01     -6.77483e-10     -2.81550e-12
   502.000      1.38000e-01     -6.51790e-10      7.47361e-12
   503.000      1.46000e-01     -1.16166e-09     -1.95201e-11
   504.000      1.54000e-01     -1.05359e-09     -1.92105e-11
   505.000      1.62000e-01     -8.12391e-10      8.72626e-12
   506.000      1.61000e-01     -5.62893e-10      1.15525e-11
   507.000      1.60000e-01     -4.17957e-10      1.23913e-11
   508.000      1.60000e-01     -4.17957e-10      1.23913e-11
   509.000      1.59000e-01     -1.29343e-09     -2.37286e-11
   510.000      1.58000e-01     -1.25305e-09     -2.48772e-11
   511.000      1.58000e-01     -1.25305e-09     -2.48772e-11
   512.000      1.59000e-01     -1.29343e-09     -2.37286e-11
   513.000      1.59000e-01     -1.29343e-09     -2.37286e-11
   514.000      1.60000e-01     -4.17957e-10      1.23913e-11
   515.000      1.60000e-01     -4.17957e-10      1.23913e-11
   516.000      1.64000e-01     -1.63783e-09     -3.02341e-11
   517.000      1.67000e-01     -8.65282e-10     -3.78401e-12
   518.000      1.71000e-01     -1.06475e-09     -9.45070e-12
   519.000      1.74000e-01     -7.77040e-10      1.73235e-11
   520.000      1.78000e-01     -5.96233e-10      9.34533e-12
   521.000      1.84000e-01     -1.49440e-09     -2.13274e-11
   522.000      1.90000e-01     -2.60169e-09     -5.59749e-11
   523.000      1.95000e-01     -2.03663e-09     -4.11820e-11
   524.000      2.01000e-01     -1.74324e-09     -4.11822e-11
   525.000      2.07000e-01     -1.40550e-09     -1.72485e-11
   526.000      2.17000e-01     -6.49276e-10      2.83217e-11
   527.000      2.26000e-01      3.34271e-10      6.47511e-11
   528.000      2.36000e-01     -3.83087e-10      2.61003e-11
   529.000      2.45000e-01     -1.44035e-09     -1.13877e-11
   530.000      2.55000e-01     -2.32248e-09     -3.00794e-11
   531.000      2.59000e-01     -6.96640e-10      2.05236e-11
   532.000      2.63000e-01     -6.80605e-10      3.25046e-11
   533.000      2.66000e-01     -2.86471e-09     -4.99340e-11
   534.000      2.70000e-01     -1.44799e-09     -3.30575e-12
   535.000      2.74000e-01     -1.01371e-09      1.66248e-11
   536.000      2.77000e-01     -2.81116e-09     -5.44523e-11
   537.000      2.80000e-01     -2.35868e-09     -4.76373e-11
   538.000      2.82000e-01     -3.45345e-09     -6.86260e-11
   539.000      2.85000e-01     -9.60163e-10      1.21065e-11
   540.000      2.88000e-01     -1.90836e-09     -1.57257e-11
   541.000      2.92000e-01     -2.32333e-09     -3.90401e-11
   542.000      2.96000e-01     -1.50239e-09     -7.74809e-12
   543.000      2.99000e-01     -7.83679e-10      5.43214e-11
   544.000      3.03000e-01     -2.26978e-09     -4.35585e-11
   545.000      3.07000e-01     -1.61362e-09      7.69270e-12
   546.000      3.09000e-01     -4.58458e-10      6.45963e-11
   547.000      3.11000e-01     -5.83556e-10      4.29595e-11
   548.000      3.13000e-01     -2.31846e-09     -1.72993e-11
   549.000      3.15000e-01     -1.80343e-09      3.34118e-13
   550.000      3.17000e-01     -2.09330e-09     -1.34350e-12
   551.000      3.21000e-01     -3.02688e-10      2.93004e-11
   552.000      3.25000e-01     -1.47821e-09      1.06089e-11
   553.000      3.28000e-01     -3.27566e-09     -6.04682e-11
   554.000      3.32000e-01     -1.60547e-09      1.40687e-11
   555.000      3.36000e-01     -2.22956e-09     -1.32204e-11
   556.000      3.46000e-01     -2.70924e-09     -2.22566e-11
   557.000      3.57000e-01     -2.01556e-09      1.24952e-11
   558.000      3.67000e-01     -3.77550e-09     -7.50813e-11
   559.000      3.78000e-01     -1.85867e-09     -1.30689e-11
   560.000      3.88000e-01     -3.56151e-09     -4.93657e-11
   561.000      3.97000e-01     -1.93783e-09      2.63339e-11
   562.000      4.05000e-01     -2.82488e-09     -7.15746e-11
   563.000      4.14000e-01     -2.81100e-09     -3.44970e-11
   564.000      4.22000e-01     -2.77893e-09     -1.05350e-11
   565.000      4.31000e-01     -2.82217e-09     -2.47372e-11
   566.000      4.38000e-01     -3.15855e-09     -2.52522e-11
   567.000      4.45000e-01     -1.08023e-09      3.21659e-11
   568.000      4.53000e-01     -6.29912e-10      6.40775e-11
   569.000      4.60000e-01     -9.66297e-10      6.35625e-11
   570.000      4.67000e-01     -2.96959e-09     -2.68543e-11
   571.000      4.69000e-01     -3.89959e-09     -6.78021e-11
   572.000      4.70000e-01     -3.05578e-09      1.59042e-11
   573.000      4.72000e-01     -7.66175e-10      5.22005e-11
   574.000      4.73000e-01     -2.39417e-09      2.66940e-11
   575.000      4.75000e-01      7.57440e-10      1.33581e-10
   576.000      4.71000e-01     -3.54933e-09     -3.02095e-11
   577.000      4.67000e-01     -2.96959e-09     -2.68543e-11
   578.000      4.63000e-01     -1.10959e-09      5.50413e-11
   579.000      4.59000e-01     -2.94455e-09      4.63421e-13
   580.000      4.55000e-01     -2.36481e-09      3.81865e-12
   581.000      4.51000e-01     -9.80171e-10      2.64849e-11
   582.000      4.47000e-01     -7.29974e-10      6.97584e-11
   583.000      4.43000e-01     -3.42694e-09     -5.54102e-11
   584.000      4.39000e-01     -4.45700e-09     -9.06770e-11
   585.000      4.35000e-01     -4.68216e-09     -1.06633e-10
   586.000      4.36000e-01     -1.42365e-09      3.50066e-11
   587.000      4.38000e-01     -3.15855e-09     -2.52522e-11
   588.000      4.39000e-01     -4.45700e-09     -9.06770e-11
   589.000      4.41000e-01     -2.11029e-09     -3.10094e-12
   590.000      4.42000e-01     -2.93339e-09     -9.29641e-12
   591.000      4.46000e-01     -3.98849e-09     -7.18809e-11
   592.000      4.50000e-01     -1.67817e-09      4.19262e-11
   593.000      4.53000e-01     -6.29912e-10      6.40775e-11
   594.000      4.57000e-01     -2.07166e-09     -9.86852e-12
   595.000      4.61000e-01     -5.54146e-09     -1.30386e-10
   596.000      4.67000e-01     -2.96959e-09     -2.68543e-11
   597.000      4.72000e-01     -7.66175e-10      5.22005e-11
   598.000      4.78000e-01     -1.47101e-09      2.72085e-11
   599.000      4.83000e-01     -3.34921e-09     -4.15715e-11
   600.000      4.89000e-01     -4.05405e-09     -6.65634e-11
   601.000      4.88000e-01     -2.75560e-09     -1.13868e-12
   602.000      4.87000e-01     -2.31915e-09     -6.30465e-12
   603.000      4.86000e-01     -3.43540e-09      1.18705e-12
   604.000      4.85000e-01     -4.27921e-09     -8.25192e-11
   605.000      4.84000e-01     -2.98076e-09     -1.70945e-11
   606.000      4.78000e-01     -1.47101e-09      2.72085e-11
   607.000      4.72000e-01     -7.66175e-10      5.22005e-11
   608.000      4.66000e-01     -3.33805e-09     -5.13313e-11
   609.000      4.60000e-01     -9.66297e-10      6.35625e-11
   610.000      4.54000e-01     -3.53817e-09     -3.99694e-11
   611.000      4.48000e-01     -1.64178e-09      1.56951e-11
   612.000      4.42000e-01     -2.93339e-09     -9.29641e-12
   613.000      4.36000e-01     -1.42365e-09      3.50066e-11
   614.000      4.30000e-01     -2.32861e-09      2.13765e-11
   615.000      4.24000e-01     -2.42867e-09      2.70575e-11
   616.000      4.17000e-01     -1.28739e-09      4.68835e-11
   617.000      4.10000e-01     -3.03616e-09     -5.04528e-11
   618.000      4.04000e-01     -2.33132e-09     -2.54608e-11
   619.000      3.97000e-01     -1.93783e-09      2.63339e-11
   620.000      3.90000e-01     -4.07326e-09     -8.23639e-11
   621.000      3.84000e-01     -2.50641e-09      1.32188e-11
   622.000      3.78000e-01     -1.85867e-09     -1.30689e-11
   623.000      3.72000e-01     -3.18189e-09     -3.46485e-11
   624.000      3.66000e-01     -2.53415e-09     -6.09363e-11
   625.000      3.60000e-01     -9.67306e-10      3.46465e-11
   626.000      3.57000e-01     -2.01556e-09      1.24952e-11
   627.000      3.53000e-01     -3.10273e-09     -7.40513e-11
   628.000      3.50000e-01     -8.74277e-10      3.23212e-11
   629.000      3.46000e-01     -2.70924e-09     -2.22566e-11
   630.000      3.43000e-01     -2.62305e-09     -6.50151e-11
   631.000      3.38000e-01     -1.50540e-09      8.38777e-12
   632.000      3.33000e-01     -3.11304e-09     -5.53308e-11
   633.000      3.27000e-01     -9.63175e-10      2.82423e-11
   634.000      3.22000e-01     -1.12579e-09      2.31049e-11
   635.000      3.17000e-01     -2.09330e-09     -1.34350e-12
   636.000      3.08000e-01     -2.10717e-09     -3.84210e-11
   637.000      3.00000e-01     -1.48636e-09      4.23291e-12
   638.000      2.91000e-01     -2.46990e-09     -3.21965e-11
   639.000      2.83000e-01     -2.07097e-09     -2.08632e-11
   640.000      2.74000e-01     -1.01371e-09      1.66248e-11
   641.000      2.71000e-01     -1.46619e-09      9.80980e-12
   642.000      2.69000e-01     -1.17632e-09      1.14874e-11
   643.000      2.66000e-01     -2.86471e-09     -4.99340e-11
   644.000      2.64000e-01     -2.57484e-09     -4.82564e-11
   645.000      2.61000e-01     -1.79141e-09     -4.65024e-13
   646.000      2.57000e-01     -1.64267e-09     -3.24052e-11
   647.000      2.53000e-01     -1.39248e-09      1.08683e-11
   648.000      2.50000e-01     -1.68019e-09     -1.59058e-11
   649.000      2.46000e-01     -2.30780e-09     -4.15171e-11
   650.000      2.42000e-01     -1.49038e-09     -8.54724e-12
   651.000      2.38000e-01     -2.41954e-10      5.97180e-11
   652.000      2.33000e-01     -1.66902e-09     -2.56656e-11
   653.000      2.29000e-01     -2.29663e-09     -5.12769e-11
   654.000      2.24000e-01     -8.20888e-10      7.84755e-12
   655.000      2.20000e-01     -5.99245e-10      2.54812e-11
   656.000      2.16000e-01     -1.22686e-09     -1.30104e-13
   657.000      2.13000e-01     -1.70789e-09     -3.25850e-11
   658.000      2.09000e-01     -1.90450e-09     -2.29009e-11
   659.000      2.06000e-01     -1.14963e-09     -7.49416e-13
   660.000      2.02000e-01     -1.16566e-09     -1.27304e-11
   661.000      1.99000e-01     -1.21569e-09     -9.88993e-12
   662.000      1.95000e-01     -2.03663e-09     -4.11820e-11
   663.000      1.92000e-01     -1.25320e-09      6.60941e-12
   664.000      1.88000e-01     -2.31182e-09     -5.42973e-11
   665.000      1.85000e-01      8.14083e-11      3.21162e-11
   666.000      1.81000e-01     -7.39528e-10      8.24127e-13
   667.000      1.78000e-01     -5.96233e-10      9.34533e-12
   668.000      1.74000e-01     -7.77040e-10      1.73235e-11
   669.000      1.71000e-01     -1.06475e-09     -9.45070e-12
   670.000      1.67000e-01     -8.65282e-10     -3.78401e-12
   671.000      1.64000e-01     -1.63783e-09     -3.02341e-11
   672.000      1.62000e-01     -8.12391e-10      8.72626e-12
   673.000      1.59000e-01     -1.29343e-09     -2.37286e-11
   674.000      1.57000e-01     -1.19050e-09     -1.40588e-11
   675.000      1.54000e-01     -1.05359e-09     -1.92105e-11
   676.000      1.52000e-01     -1.33094e-09     -7.22928e-12
   677.000      1.49000e-01     -1.61865e-09     -3.40034e-11
   678.000      1.47000e-01      1.16254e-10      2.62554e-11
   679.000      1.44000e-01     -9.54180e-10     -7.86287e-12
   680.000      1.42000e-01     -8.51257e-10      1.80692e-12
   681.000      1.39000e-01     -1.73474e-09     -4.03035e-11
   682.000      1.35000e-01     -7.23997e-10     -1.65288e-12
   683.000      1.32000e-01     -1.28742e-09     -2.41282e-11
   684.000      1.28000e-01     -1.19251e-09     -2.04489e-11
   685.000      1.25000e-01     -8.40094e-10     -7.95291e-12
   686.000      1.22000e-01     -6.88899e-10     -2.84671e-13
   687.000      1.20000e-01     -4.81414e-10      1.13725e-11
   688.000      1.17000e-01     -2.47834e-10      9.06118e-12
   689.000      1.15000e-01     -2.41574e-10      1.58906e-11
   690.000      1.12000e-01     -4.10444e-10      3.92377e-12
   691.000      1.10000e-01     -2.99622e-10      1.27406e-11
   692.000      1.08000e-01     -6.13428e-10     -6.50521e-14
   693.000      1.06000e-01     -6.07168e-10      6.76438e-12
   694.000      1.04000e-01     -1.16072e-10      1.32697e-11
   695.000      1.02000e-01     -7.27766e-10     -7.20402e-12
   696.000      1.00000e-01     -1.04157e-09     -2.00097e-11
   697.000      9.80000e-02     -6.32861e-10     -3.52472e-12
   698.000      9.60000e-02     -6.26602e-10      3.30471e-12
   699.000      9.40000e-02     -1.15591e-09     -2.71486e-11
   700.000      9.20000e-02     -7.47199e-10     -1.06637e-11
   701.000      9.04000e-02     -1.09807e-09     -2.34074e-11
   702.000      8.88000e-02     -5.25193e-10     -2.03273e-12
   703.000      8.72000e-02     -1.75721e-10      2.54720e-12
   704.000      8.56000e-02     -8.10199e-10     -5.04468e-12
   705.000      8.40000e-02     -5.57390e-10     -3.30511e-12
   706.000      8.26000e-02     -6.73281e-10     -1.01964e-11
   707.000      8.12000e-02     -3.83533e-10     -5.95675e-13
   708.000      7.98000e-02     -5.92899e-10     -3.49085e-12
   709.000      7.84000e-02     -5.59846e-10     -6.54806e-12
   710.000      7.70000e-02     -5.26793e-10     -9.60526e-12
   711.000      7.54000e-02     -5.68683e-10     -8.69736e-12
   712.000      7.38000e-02      4.19037e-12      1.26773e-11
   713.000      7.22000e-02     -5.47902e-10     -4.89416e-12
   714.000      7.06000e-02     -1.87342e-10      5.66926e-12
   715.000      6.90000e-02     -3.25895e-10      3.73680e-12
   716.000      6.78000e-02     -3.63654e-10     -2.83122e-13
   717.000      6.66000e-02     -9.24371e-11      9.34855e-12
   718.000      6.54000e-02     -3.75803e-10     -1.34579e-12
   719.000      6.42000e-02     -1.04586e-10      8.28588e-12
   720.000      6.30000e-02     -4.51321e-10     -9.38564e-12
   721.000      6.18000e-02     -4.77992e-10     -7.42209e-12
   722.000      6.06000e-02     -4.08000e-10     -2.61817e-12
   723.000      5.94000e-02     -4.94091e-10     -8.05827e-12
   724.000      5.82000e-02     -3.71818e-10     -2.26066e-12
   725.000      5.70000e-02     -3.57296e-10     -5.28689e-12
   726.000      5.61000e-02     -2.88960e-10      6.03463e-14
   727.000      5.52000e-02     -4.28987e-10     -5.83014e-12
   728.000      5.43000e-02     -5.88127e-11      6.75873e-12
   729.000      5.34000e-02     -2.99453e-10     -1.54564e-12
   730.000      5.25000e-02     -4.39480e-10     -7.43613e-12
   731.000      5.15000e-02     -2.87406e-10     -1.87354e-13
   732.000      5.05000e-02     -2.91415e-10     -3.18260e-12
   733.000      4.95000e-02     -3.88898e-10     -2.18177e-12
   734.000      4.85000e-02     -4.45188e-10     -6.17071e-12
   735.000      4.75000e-02     -6.50422e-10     -1.39937e-11
   736.000      4.69000e-02     -1.32960e-10      2.97252e-12
   737.000      4.64000e-02     -1.61105e-10      9.78047e-13
   738.000      4.58000e-02     -4.55681e-10     -7.77670e-12
   739.000      4.53000e-02     -3.23794e-10      4.63666e-14
   740.000      4.47000e-02     -5.77178e-10     -1.36982e-11
   741.000      4.42000e-02     -3.44678e-10     -3.46122e-12
   742.000      4.36000e-02     -8.78603e-11      1.27360e-12
   743.000      4.31000e-02     -3.11687e-10     -2.55689e-12
   744.000      4.25000e-02     -2.50550e-10      3.41921e-13
   745.000      4.20000e-02     -2.78695e-10     -1.65255e-12
   746.000      4.11000e-02     -6.30089e-11      4.11051e-12
   747.000      4.02000e-02     -2.03036e-10     -1.77997e-12
   748.000      3.93000e-02     -2.89188e-10     -3.25854e-12
   749.000      3.84000e-02     -3.00868e-10     -2.82008e-12
   750.000      3.75000e-02     -1.85795e-10      5.29113e-13
   751.000      3.65000e-02     -2.90416e-10     -4.88001e-12
   752.000      3.55000e-02     -2.12814e-10      4.51730e-13
   753.000      3.45000e-02     -1.62948e-10      1.86840e-12
   754.000      3.35000e-02     -1.65362e-10      2.29138e-12
   755.000      3.25000e-02     -1.69371e-10     -7.03874e-13
   756.000      3.18000e-02      2.93788e-11      8.50839e-12
   757.000      3.12000e-02     -2.92933e-10     -4.16143e-12
   758.000      3.05000e-02     -1.72225e-10     -7.11677e-14
   759.000      2.99000e-02     -2.15270e-10     -2.79122e-12
   760.000      2.92000e-02      5.99264e-11      8.12484e-12
   761.000      2.89000e-02     -1.91544e-10     -1.87140e-12
   762.000      2.86000e-02     -2.38220e-10     -3.83489e-12
   763.000      2.82000e-02     -1.71448e-10     -1.95018e-13
   764.000      2.79000e-02     -6.72050e-11      1.46230e-12
   765.000      2.76000e-02     -2.14493e-10     -2.91507e-12
   766.000      2.75000e-02     -7.49056e-11      3.18515e-12
   767.000      2.74000e-02     -6.56402e-11      3.16966e-12
   768.000      2.72000e-02     -2.01598e-10     -3.68712e-12
   769.000      2.71000e-02     -2.92945e-10     -6.11648e-12
   770.000      2.70000e-02     -1.53357e-10     -1.62630e-14
   771.000      2.72000e-02     -2.01598e-10     -3.68712e-12
   772.000      2.74000e-02     -6.56402e-11      3.16966e-12
   773.000      2.76000e-02     -2.14493e-10     -2.91507e-12
   774.000      2.78000e-02     -1.82718e-10     -1.67715e-12
   775.000      2.80000e-02     -1.02611e-10      9.80943e-13
   776.000      2.81000e-02     -6.15701e-11      2.20337e-12
   777.000      2.82000e-02     -1.71448e-10     -1.95018e-13
   778.000      2.83000e-02     -1.30407e-10      1.02741e-12
   779.000      2.84000e-02     -3.54909e-11      6.66176e-12
   780.000      2.85000e-02     -1.78648e-10     -2.64344e-12
   781.000      2.78000e-02     -1.82718e-10     -1.67715e-12
   782.000      2.72000e-02     -2.01598e-10     -3.68712e-12
   783.000      2.65000e-02     -1.51792e-10      1.69109e-12
   784.000      2.59000e-02     -7.00590e-11      2.09501e-12
   785.000      2.52000e-02     -7.41291e-11      3.06130e-12
   786.000      2.46000e-02     -1.17174e-10      3.41247e-13
   787.000      2.39000e-02      3.53393e-12      4.43150e-12
   788.000      2.33000e-02     -1.40124e-10     -7.02426e-13
   789.000      2.26000e-02     -2.74517e-10     -5.85185e-12
   790.000      2.20000e-02     -1.63074e-10     -1.74610e-12
   791.000      2.12000e-02     -1.07572e-10      4.11640e-13
   792.000      2.05000e-02     -2.04728e-10     -3.77926e-12
   793.000      1.97000e-02     -1.62297e-10     -1.86995e-12
   794.000      1.90000e-02     -1.66367e-10     -9.03660e-13
   795.000      1.82000e-02     -6.33312e-11      9.65148e-13
   796.000      1.78000e-02     -1.37978e-10     -1.97235e-12
   797.000      1.74000e-02     -9.81439e-11     -5.38436e-13
   798.000      1.71000e-02     -1.07584e-10     -1.54342e-12
   799.000      1.67000e-02     -1.42222e-10     -2.02653e-12
   800.000      1.63000e-02     -1.02388e-10     -5.92617e-13
   801.000      1.65000e-02     -1.60927e-10     -3.01602e-12
   802.000      1.68000e-02     -7.42434e-11      1.40186e-12
   803.000      1.70000e-02     -5.83102e-11      8.95478e-13
   804.000      1.73000e-02     -1.76421e-10     -2.71938e-12
   805.000      1.75000e-02     -1.47417e-10     -2.97733e-12
   806.000      1.78000e-02     -1.37978e-10     -1.97235e-12
   807.000      1.81000e-02     -2.31923e-10     -4.87712e-12
   808.000      1.84000e-02     -2.62491e-10     -6.32652e-12
   809.000      1.87000e-02     -1.52438e-10     -2.90766e-12
   810.000      1.90000e-02     -1.66367e-10     -9.03660e-13
   811.000      1.89000e-02     -1.06795e-10      2.87790e-13
   812.000      1.88000e-02     -1.24468e-10     -1.93366e-12
   813.000      1.87000e-02     -1.52438e-10     -2.90766e-12
   814.000      1.86000e-02     -7.62272e-11      1.73719e-12
   815.000      1.85000e-02     -9.38995e-11     -4.84256e-13
   816.000      1.82000e-02     -6.33312e-11      9.65148e-13
   817.000      1.79000e-02     -5.97007e-11      2.08591e-13
